21:03:35 INFO    kirki-ecom-tests: STEP | browser session started — window will stay open until all tests finish
21:03:36 DEBUG   kirki-ecom-tests: created product id=142 'KECOM_TEST Smoke 7ad91d'
21:03:36 INFO    kirki-ecom-tests: STEP | smoke product created: id=142 'KECOM_TEST Smoke 7ad91d'
21:03:36 INFO    kirki-ecom-tests: STEP | WP admin login as admin
21:03:37 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:03:37 INFO    kirki-ecom-tests: STEP | admin SPA mounted and ready
21:03:37 INFO    kirki-ecom-tests: STEP | test test_admin_login_and_kirki_spa finished [passed]
21:03:37 INFO    kirki-ecom-tests: STEP | app-config fetched: version='1.0.0-alpha.3'
21:03:37 INFO    kirki-ecom-tests: STEP | advance.pages = {'shop': 4640, 'cart': 4641, 'checkout': 4642, 'account': 4643, 'login': 4644, 'register': 4645}
21:03:38 INFO    kirki-ecom-tests: STEP | checkout.is_allowed_guest_checkout = True
21:03:38 INFO    kirki-ecom-tests: STEP | offline payments configured: ['cod']
21:03:38 INFO    kirki-ecom-tests: STEP | product verified: price=4999 cents stock=10
21:03:38 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop
21:03:38 INFO    kirki-ecom-tests: STEP | shop card found: KECOM_TEST Smoke 7ad91d @ 4999 cents
21:03:38 INFO    kirki-ecom-tests: STEP | test test_product_visible_on_shop finished [passed]
21:03:39 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop
21:03:39 INFO    kirki-ecom-tests: STEP | search shop for 'KECOM_TEST Smoke 7ad91d'
21:03:39 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:03:39 INFO    kirki-ecom-tests: STEP | search returned card: KECOM_TEST Smoke 7ad91d
21:03:39 INFO    kirki-ecom-tests: STEP | test test_product_search finished [passed]
21:03:39 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop/kecom_test-smoke-7ad91d
21:03:39 INFO    kirki-ecom-tests: STEP | product detail OK: KECOM_TEST Smoke 7ad91d
21:03:39 INFO    kirki-ecom-tests: STEP | test test_product_detail_page finished [passed]
21:03:40 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop/kecom_test-smoke-7ad91d
21:03:40 INFO    kirki-ecom-tests: STEP | click Add to Cart on product page
21:03:40 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:03:40 INFO    kirki-ecom-tests: STEP | cart token: 31766d90-1ce...
21:03:40 INFO    kirki-ecom-tests: STEP | test test_add_to_cart_from_shop finished [passed]
21:03:40 INFO    kirki-ecom-tests: STEP | cart via REST: 1 item(s)
21:03:41 INFO    kirki-ecom-tests: STEP | cart subtotal = 4999 cents
21:03:41 INFO    kirki-ecom-tests: STEP | test test_cart_page_subtotal finished [passed]
21:03:42 INFO    kirki-ecom-tests: STEP | cart subtotal after qty=2 = 9998 cents
21:03:42 INFO    kirki-ecom-tests: STEP | test test_cart_quantity_update finished [passed]
21:03:43 INFO    kirki-ecom-tests: STEP | REST cart quantity = 2
21:03:43 INFO    kirki-ecom-tests: STEP | fill contact email KECOM_TEST_smoke_4aadf53b@example.com
21:03:43 INFO    kirki-ecom-tests: STEP | fill shipping address for Smoke Customer
21:03:43 INFO    kirki-ecom-tests: STEP | set billing-same-as-shipping = True
21:03:43 INFO    kirki-ecom-tests: STEP | select payment method cod
21:03:43 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:03:44 INFO    kirki-ecom-tests: STEP | checkout totals: subtotal=9998 shipping=0 total=9998
21:03:44 INFO    kirki-ecom-tests: STEP | click Place Order
21:03:44 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:03:44 INFO    kirki-ecom-tests: STEP | order created via REST: id=35 number=ORD-6A96E950C2E00
21:03:44 INFO    kirki-ecom-tests: STEP | test test_checkout_guest_flow finished [passed]
21:03:45 INFO    kirki-ecom-tests: STEP | order success page verified for: ORD-6A96E950C2E00
21:03:45 INFO    kirki-ecom-tests: STEP | test test_order_success_page finished [passed]
21:03:45 INFO    kirki-ecom-tests: STEP | order verified: total=99.98 cents status=None payment=unpaid
21:03:45 INFO    kirki-ecom-tests: STEP | WP admin login as admin
21:03:46 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:03:46 INFO    kirki-ecom-tests: STEP | order ORD-6A96E950C2E00 verified in admin orders list
21:03:46 INFO    kirki-ecom-tests: STEP | test test_admin_orders_list finished [passed]
21:03:47 INFO    kirki-ecom-tests: STEP | admin order detail OK: ORD-6A96E950C2E00
21:03:47 INFO    kirki-ecom-tests: STEP | customer order history checked for ORD-6A96E950C2E00
21:03:47 INFO    kirki-ecom-tests: STEP | test test_customer_order_history finished [passed]
21:03:47 INFO    kirki-ecom-tests: STEP | customer order details verified: ORD-6A96E950C2E00
21:03:47 INFO    kirki-ecom-tests: STEP | test test_customer_order_details finished [passed]
21:03:48 INFO    kirki-ecom-tests: STEP | logged out successfully
21:03:48 INFO    kirki-ecom-tests: STEP | customer logged out
21:03:48 INFO    kirki-ecom-tests: STEP | test test_customer_logout finished [passed]
21:03:48 DEBUG   kirki-ecom-tests: cleaning test data with prefix 'KECOM_TEST'
21:03:48 WARNING kirki-ecom-tests: cleanup_test_data failed (continuing): (1146, "Table 'local.kirki_ecommerce_products' doesn't exist")
21:03:48 INFO    kirki-ecom-tests: STEP | all tests finished — closing browser session
